word,emotions
kilkupromienny,0
kilkupunktowy,0
kilkuramienny,0
kilkusekundowy,0
kilkusetmetrowy,0
kilkusetosobowy,0
kilkusetstronicowy,0
kilkusettysięczny,0
kilkustopniowy,0
kilkustrzałowy,0
kilkutysięczny,0
kilkuwersowy,0
kilkuwierszowy,0
killer,1
kiloamper,0
kilobajt,0
kilobit,0
kilocykl,0
kilodżul,0
kilogram,0
kilogram-siła,0
kilogramometr,0
kiloherc,0
kilokaloria,0
kilolitr,0
kilometr,0
kilometr kwadratowy,0
kilometr na godzina,0
kilometr na sekunda,0
kilometr sześcienny,0
kilometr zerowy,0
kilometraż,0
kilometrowy,1
kilometrówka,0
kiloparsek,0
kilopond,0
kilos,1
kilotona,0
kilotona trotyl,0
kilowat,0
kilowatogodzina,0
kilowolt,0
kimać,0
kimbangizm,0
kimerydy,0
kimnąć,0
kimnąć się,0
kinderbal,0
kinetoplastyd,0
kinetyczność,0
kinezyterapeuta,0
kingoria,0
kingston,0
kiniarz,0
kinkaż,0
kino,1
kino domowy,0
kino non stopić,0
kino samochodowy,0
kinoman,0
kinomaniak,0
kinomechanik,0
kinooperator,0
kinoteatr,0
kinotechnik,0
kinowy,0
kiosk,0
kiosk multimedialny,0
kioskarz,0
kioskowy,0
kip,1
kipa,0
kiper,0
kipi kasza,0
kipi-kasza,0
kipieć,0
kipnąć,1
kir,0
kirasjerski,0
kircha,0
kirgiski,0
kirkut,0
kirowy,0
kirys,0
kiryskowaty,0
kirysowaty,0
kiryśnik,0
kisiel,0
kisić się,1
kislk,0
kismet,0
kisnąć,1
kistka,0
kiszka,1
kiszka stolcowy,0
kiszkowaty,1
kiszonkowy,0
kit,1
kita,0
kiteboarding,0
kitesurfing,0
kitowy,0
kiur,0
kiwać,0
kiwać się,1
kiwnąć,0
kiwnąć się,0
kić,1
kił,0
kiść,0
klajstrowaty,1
klaka,1
klakier,1
klamor,1
klamot,1
klamoty,1
klamra,1
klan,1
klanik,1
klanowy,1
klapa,1
klapsa,1
klapser,0
klar,0
klar portowy,0
klaretyn,0
klark,0
klarnetowy,0
klarownia,1
klarownica,0
klarowność,1
klarowny,1
klasa,0
klasa integracyjny,0
klasa kreatywny,0
klasa okręgowy,0
klasa posiadający,0
klasa sprzężność,0
klasa średnia,0
klaskać,1
klasnąć,1
klasopracownia,0
klasowość,0
klasowy,1
klast,0
klaster,0
klaster dyskowy,0
klaster gen,0
klaster komputerowy,0
klaster niezawodnościowy,0
klaster przemysłowy,0
klaster regionalny,0
klaster równoważenia obciążyć,0
klaster wydajnościowy,0
klasy,0
klasycysta,0
klasycystycznić,0
klasycyzm,1
klasyczny,1
klasyczny pomór świnić,0
klasycć,1
klasyfikacja koszty,0
klasyka,1
klasztor,0
klasztorek,0
klasztorna cisza,1
klasztorny,0
klasztorzysko,0
klasówka,0
klateczka,1
klatka,1
klatka kluczowy,0
klatka schodowy,0
klatkowiec,0
klaun,1
klaunowski,0
klaustrofobik,0
klauzula zaporowy,0
klauzura,0
klawesynowy,0
klawy,1
klecanka,0
klecanka polny,0
klecanka rdzaworożna,0
kleista,1
kleisty,0
kleić,0
kleić się,1
klejarnia,0
klejarz,1
klejnotka,0
klejnotnik,0
klejnotnikowaty,0
klejnoty koronny,0
klejodajny,0
klejorodny,0
klejowaty,0
klejownia,0
klejówkowaty,0
klekotka,1
klekotliwy,1
klepak,1
klepisko,0
klepsydrops,0
kleptoman,0
kler,0
kler diecezjalny,0
kler parafialny,0
klerk,0
klerkizm,0
klerkowski,0
kleruch,0
kleruchia,0
kleryk,0
klerykalista,1
klerykał,1
kleszczanka,0
kleszczankowaty,0
kleszcze,1
kleszcze miękki,0
kleszcze twardy,0
kleszczobójczy,0
kleszczojad,0
kleszczotek,0
kleszczowaty,0
kleszczowy,1
kleszy,1
kleć,1
kleślarnia,0
kliczka,1
klidastecia,0
klient,1
klientela,0
klientka,1
klif,0
klikalność,0
klikać,1
klikon,0
klikowy,1
klimaks,0
klimakter,0
klimakteryczny,1
klimat,1
klimatolog,0
klimatotwórczy,0
klimatycznie,1
klimatyczny,1
klin,0
klin podatkowy,0
klincz,0
klinicysta,0
klinicznia,1
kliniczny,1
klinika,0
klinika aborcyjny,0
klinika odwykowy,0
klinkiernia,0
klinkierowy,0
klinowaty,0
klinowy,0
klipa,0
klirens,0
kliring,0
kliring praca,0
kliros,0
klisza,1
kliszowy,1
klita,1
klitka,1
klitoromegalia,0
kloaka,0
kloc,1
klocek,0
klockowy,0
klocowaty,1
klonalny,0
kloniczny,0
klonina,0
klonowy,0
klop,1
klops,1
klosz,0
kloszard,1
kloszowy,0
klown,1
klownowski,0
klozet,0
klozetka,0
klub go on,0
klub go-on,0
klub jazzowy,0
klub nocny,0
klub parlamentarny,0
klub piłkarski,0
klub poselski,0
klub senacki,0
klub sportowy,0
klub-kawiarnia,0
kluba,0
klubik,0
klubista,0
klubokawiarnia,0
klubowicz,0
klubowiec,0
klubowość,0
klubowy,0
klucha,1
kluchowaty,1
klucz kodowy,0
kluczewski,0
kluczka,0
kluczowość,1
kluczowy,1
kluczykowy,0
kluczyć,0
kluskowaty,1
klymenia,0
kląskawka,0
klątwa,1
kląć,1
kląć się,1
klęcznik biurowy,0
klęcznik komputerowy,0
klękosiad,0
klępa,1
klęska elementarny,0
klęska urodzaj,1
klęska żywiołowy,1
klęskać,1
klęskowy,1
km/godzina,0
km/syn,0
kmieć,1
kminkowy,0
kmiot,1
kmiotka,1
km²,0
km³,0
knajacki,1
knajak,1
knajpa,0
knajpczyna,1
knajpeczka,0
knajpiany,1
knajpiarz,0
knajpka,1
knajpowy,0
knap podkamiennik,0
knapa,0
kneziowy,0
kneź,0
kniaziowski,0
kniaziowy,0
kniaź,0
knieja,0
kniejowiec sudecki,0
knieżyca szary,0
knock-down,0
knock-out,0
knockdown karaty,0
knockout,0
knot,1
know-how,1
knowacz,1
knur,1
knurowski,0
knypek,1
koadiutor,0
koadiutoria,0
koagulować,0
koaksjalnia,0
koala,0
koalicja,0
koalicyjnć,0
koalowaty,0
koatć,0
koba,0
kobaltowiec,0
kobaltowoniebieski,0
kobaltowy,0
kobczyk,0
kobczyk amurski,0
kobczyk rudogłowy,0
kobczyk zwyczajny,0
kobiała,0
kobiałka,0
kobieca ręka,1
kobieciarz,1
kobiecina,1
kobiecisko,1
kobiecość,0
kobiecy,1
kobielatkowaty,0
kobiernik,0
kobierzec,0
kobieta,0
kobieta fatalny,1
kobieta lekkich obyczaj,1
kobieta lekkiego prowadzić,1
kobieta nieatrakcyjny,1
kobieta oceniana negatywn,0
kobieta spod latarnia,1
kobieta sukces,1
kobieta w wieku poborowy,1
kobieta z przeszłość,1
kobieta żyć,1
kobieton,1
kobita,1
kobold,0
kobra,0
kobryński,0
kobuz,0
kobylasty,1
kobylański,0
kobylina,0
kobylogórski,0
kobyła,1
kobyłka syberyjski,0
kochający inaczy,0
kochanica,1
kochanie,1
kochanieńki,1
kochaniutki,1
kochanka,0
kochany,1
kochaś,1
kochliwa,1
kochliwy,1
koci,1
kocia kołyska,0
kocia mama,1
kocia muzyka,1
kocia wiara,1
kociak,1
kociara,0
kociarnia,0
kociarz,0
kocica,1
kocie łeb,0
kociokwik,1
kocioł,1
kocioł eworsyjny,0
kocioł sufozyjny,0
kocioł wirowy,0
kociołek,0
kociołek skalny,0
kociołek wietrzeniowy,0
kociątko,0
kocić,1
kocię,0
kocmołuch,1
kocur,0
koczkodan,1
koczkodan askanius,0
koczkodan białowargi,0
koczkodan błotny,0
koczkodan czarnosiwy,0
koczkodan czerwonobrzuch,0
koczkodan dianativus,0
koczkodan nadobny,0
koczkodan niebieskolicy,0
koczkodan rudy,0
koczkodan talapoiny,0
koczkodan tumbila,0
koczkodan zielonosiwy,0
koczkodan zielony,0
koczkodanik,0
koczkodanka,0
koczowisko,0
koczowniczka,0
koczowniczka czarny,0
koczowniczy,0
koczownik,0
kod pocztowy,0
koda,0
kodeina,0
kodeks,0
kodeks celny,0
kodeks handlowy,0
kodeks rodzinny,0
kodeks rodzinny i opiekuńczy,0
kodeksowy,0
kodiak,0
kodowanie prefiksowy,0
kodowanie przedrostkowy,0
kodowanie sieciowy,0
kodować,0
kodyfikator,0
kodć,0
koedycja,0
koedytor,0
koercja,0
kofeina,0
kofeinista,0
kognat,0
kognatka,0
kognicja,0
kognitywista,0
kognitywistyczny,0
kognitywny,0
koguci,1
kogut,1
koherentny,1
kohorta,1
koi-koja,0
koiciel,1
koincydencja,0
koić,0
kojarzyć,1
kojec,0
kojfnąć,1
kojot,0
kojący,1
kokaina,0
kokainista,0
kokancerogen,0
kokarcynogen,0
kokać,0
kokcydium,0
koker,0
kokieta,1
kokieteryjna,1
kokieteryjny,1
kokietka,1
kokilarz,0
kokilka,0
kokosowy,1
kokosowy interes,1
kokosy,1
kokoszka atlantycki,0
kokosznik,0
kokota,1
kokpit,0
koks,1
koksa,1
koksiarz,1
koksownia,0
koksownica,0
koksownictwo,0
koksownik,0
koktajl,0
koktajl alkoholowy,0
koktajlbar,0
kolaboracjonista,1
kolaborant,1
kolacja,0
kolanko,0
kolankowaty,0
kolano,0
kolaps,0
kolargol,0
kolarstwo,0
kolarstwo torowy,0
kolaudacja,0
kolaudant,0
kolaż,0
kolażowy,0
kolba,0
kolbiasty,0
kolbka,0
kolbowaty,0
kolchicyna,0
kolcogłów,0
kolconóżki,0
kolcopiórka,0
kolcownicowaty,0
kolcoć,0
kolczak,0
kolczak czarny,0
kolczak smukły,0
kolczakowaty,0
kolczastość,1
kolczasty,1
kolczatka,0
kolczatkowaty,0
kolczaty,0
kolczugowiec,0
kolczykowiec słonacentyze,0
koleba,0
kolebać,0
kolebać się,1
kolebka,0
kolebkowy,0
koledż,0
kolega,1
kolega po fach,0
kolega po pióro,0
kolegialnia,0
kolegialność,0
kolegialny,0
kolegiata,0
kolegium,0
kolegium elektorski,0
kolegium kardynalski,0
kolegium kardynał,0
kolegium konsultor,0
koleina,0
kolej,0
kolej aglomeracyjny,0
kolej linowy,0
kolej obwodowy,0
kolej podmiejski,0
kolej szerokotorowy,0
kolej wąskotorowy,0
kolej zębaty,0
kolej żelazny,0
kolejarz,0
koleje los,1
kolejka,0
kolejka górski,0
kolejka linowy,0
kolejka podmiejski,0
kolejka tyrolski,0
kolejnia,0
kolejny,0
kolejowy,0
kolejówka,0
kolekcja,0
kolekcjoner,0
kolekcjonerski,1
kolekcyjka,0
kolektanea,0
kolektura,0
kolektyw,1
kolektywista,0
kolektywistyczny,0
kolektywizacja,0
kolektywn,1
kolektywny,0
kolendrowy,0
koleniokształtny,0
koleniowaty,0
kolesiać,1
kolesiowy,1
kolesiówa,1
koleń,0
koleń czarny,0
koleń czerwony,0
koleń długopłetwy,0
koleń kewaczy,0
koleń kolcobrody,0
koleń piaskowy,0
koleń pospolity,0
koleń ujata,0
koleń wielkooki,0
koleś,1
koleżeński,1
koleżeńskość,1
koleżeństwo,1
koliba,0
kolibka,0
kolibr,0
kolimatorowy,0
kolista,0
kolisty,0
koliszczyzna,0
koliszek,0
koliwszczyzna,0
kolizja,0
kolizja drogowy,0
kolizyjniy,1
kolizyjny,1
koliściakowaty,0
kolka,0
kolka jelitowy,0
kollaps,0
kolo,1
kologarytm,0
koloidalny,0
koloidowy,0
kolokacja,0
kolokwializm,0
kolokwialnia,0
kolokwialność,0
kolokwialny,1
kolokwium,0
kolokwium habilitacyjny,0
kolon,0
kolonia,0
kolonia mrówki,0
kolonialista,1
kolonialny,1
kolonie,0
kolonijka,0
kolonista,0
kolonizacja,0
kolonizator,0
kolor,0
kolor pełny,0
kolorowy,1
kolorysta,1
kolorystycznić,0
kolorystyka,0
koloryt lokalny,0
koloryzator,1
kolorzyk błękitny,0
kolorówka,0
kolos,1
kolos na glinianych noga,1
kolosalnia,1
kolosalny,1
kolpea,0
kolportaż,0
kolporter,0
kolporterstwo,0
kolubryna,1
kolumbarium,0
kolumbijski,0
kolumna,0
kolumna amunicyjny,0
kolumna taborowy,0
kolumnada,0
kolęda,0
kolędniczy,0
kolędnik,0
kolędować,1
koma,0
komando,0
komandor,0
komandoria,0
komandorstwo,0
komandytarium,0
komandytariusz,0
komar,0
komar brzęczyć,0
komar pospolity,0
komar widliszek,0
komarnica,0
komarobójczy,0
komarowaty,0
komarowy,1
komarzyca,0
komat,0
komatyczny,0
kombajner,0
kombajnista,0
kombatancki,0
kombatanckość,0
kombatanctwo,0
kombatant,1
kombinacja,0
kombinacja alpejski,0
kombinacja klasyczny,0
kombinacja liniowy,0
kombinacja norweski,0
kombinacja wypukły,0
kombinacyjny,0
kombinacyć,1
kombinat,0
kombinator,1
kombinatorski,1
kombinatoryczny,0
kombinatorycć,0
kombinować,1
komedia,1
komedia antyczny,0
komedia bulwarowy,0
komedia niski,0
komedia wysoki,0
komedialnia,0
komediancki,1
komediant,1
komediopisarz,0
komediowy,1
komenda,0
komendancja,0
komendantura,0
komendarz,0
komendatariusz,0
komendatoryjny,0
komenderówka,0
komentator,0
komentator sportowy,0
komercha,1
komercja,1
komercjalizacja,1
komercjalny,1
komercyjny,1
komercyjnć,1
komers,0
komersz,0
kometka,0
komfort,1
komfort cieplny,0
komfortowy,1
komicja,0
komicje,0
komicznia,1
komiczność,1
komiczny,1
komika,1
komiksowy,0
komin,0
komin geotermalny,0
komin hydrotermalny,0
komin płacowy,1
komin wulkaniczny,0
komin zarobkowy,0
komineczek,0
kominek,0
kominiarczyk,0
kominowy,0
komis,0
komisant,0
komisariat,0
komisaryczny,0
komisarz,0
komisja,0
komisja budżetowy,0
komisja etyczny,0
komisja krajowy,0
komisja majątkowy,0
komisja matka,0
komisja nadzwyczajny,0
komisja rewizyjny,0
komisja rozjemczy,0
komisja selekcyjny,0
komisja skrutacyjny,0
komisja śledczy,0
komisjoner,0
komisyjka,0
komisyjniy,0
komisyjny,1
komitat,0
komitent,0
komitet,0
komitet centralny,0
komitet koordynacyjny,0
komitet obywatelski,0
komitet rodzicielski,0
komitet sterujący,0
komitet techniczny,0
komitet założycielski,0
komiwojażerka,0
komiwojażerstwo,0
komizm,1
komizm sytuacyjny,1
kommos,0
komnata,1
komnatka,0
komnatowy,0
komodor,0
komondor,0
komora,0
komora gazowy,1
komora gorący,0
komora imersyjny,0
komora linowy,0
komora minowy,0
komora niskich ciśnienie,0
komora pogłosowy,0
komora ratownicza Davisa,0
komora rozprężać,0
komora wulkaniczny,0
komornictwo,0
komorniczanin,0
komornik,0
komorny,0
kompakt,0
kompaktowy,1
kompan,1
kompania,0
kompania honorowy,1
kompania reprezentacyjny,1
kompania wartowniczy,0
kompanijka,0
kompanijny,0
kompanion,1
komparatysta,0
komparatywny,0
kompartia,0
kompasja,1
kompatriota,0
kompatybilnia,1
kompatybilny,0
kompensacja,0
kompensacja przyrodniczy,0
kompensacyjny,0
kompensata,0
kompetencja,0
kompetencja decyzyjny,0
kompetencyjn,0
kompetentneiąć,1
kompetentny,1
kompetycja,0
kompilacyjny,0
komplecik,0
kompleks,1
kompleks Edypativus,0
kompleks Elektr,0
kompleks glebowy,0
kompleks kastracyjny,0
kompleks niższość,1
kompleks pszenny,0
kompleks wad wrodzony,0
kompleks łańcuchowy,0
kompleks żytny,0
kompleksik,0
kompleksowy,1
komplemenciarz,1
komplemencista,1
komplementariusz,0
komplementarnia,0
komplementarny,0
kompleta,0
kompletacja,0
kompletnia,1
kompletny,1
kompletownia,0
komplikacja,1
komplikować,1
komplikować się,1
komponenta,0
kompostować,1
kompostowiec różowy,0
kompostownia,0
kompostownik,0
kompostowy,0
kompot,0
kompotiera,0
kompotierka,0
kompotowy,0
kompozycja,0
kompozycja łańcuchowy,0
kompozycyeć,0
kompozytorski,0
komprador,1
kompradorski,1
kompresorownia,0
kompromisowy,1
kompromitacja,1
kompromitujący,1
kompsognat,0
kompulsywn,1
kompulsywny,1
komput,0
komputerowiec,0
komputerowy,0
komputeryzacja,0
komsomolec,0
komsomolski,0
komtur,0
komturia,0
komturstwo,0
komuch,1
komuna,1
komuna ludowy,0
komuna miejski,0
komunalizacja,0
komunalizacja administracji publiczny,0
komunalka,0
komunalność,0
komunalny,0
komunard,0
komunałka,0
komunia,1
komunik,0
komunikacja,0
komunikacyjni,0
komunikacyjność,0
komunikacyjny,0
komunikatywn,1
komunikatywność,1
komunikatywny,1
komunikowalny,0
komunista,1
komunistyczny,0
komunizować,1
komuszka,1
komutatorowy,0
komutatywność,0
komysz,0
komórczakowaty,0
komóreczka,0
komórka,0
komórkowy,0
konanie,1
koncelebrans,0
koncelebrant,0
koncentracja,0
koncentrak,1
koncentrat,0
koncentrycć,0
koncepcyjny,1
koncepcyjnć,0
koncept,1
konceptowy,0
konceptualista,0
konceptualistyczny,0
konceptualnie,1
konceptualny,1
konceptysta,0
konceptystyczny,0
konceptyzm,0
koncern,0
koncerniak,1
koncert,1
koncertina,0
koncertowicz,0
koncertowy,1
koncesja,0
koncesja radiowy,0
koncesjonariusz,0
koncesjonowany,0
koncesjonować,0
koncesyjka,1
koncesyjny,0
koncha,0
koncyliacja,0
koncyliacyjny,1
koncylium,0
koncypować,1
kondolencje,1
kondom,0
kondominium,0
kondor,0
kondor kalifornijski,0
kondor królewski,0
kondor olbrzymi,0
kondor wielki,0
kondorowaty,0
kondotierstwo,1
kondukt,1
konduktancja,0
konduktometria,0
konduktor,0
kondycja,0
kondycja finansowy,0
kondycja fizyczny,0
kondycja hodowlany,0
kondycjonować,1
kondycyjnć,0
kondygnacja,0
kondylarteuzeć,0
koneser,1
konetabl,0
konew,0
koneweczka,0
konewka,0
konfabulacja,0
konfederacja,0
konfederacja barski,0
konfederacja generalny,0
konfederacja kapturowy,0
konfederacja wojskowy,0
konfederacyjny,0
konfederat,0
konfederat barski,0
konfederata,0
konfekcja,1
konfekcjoner,0
konferansjer,0
konferencja,0
konferencja episkopat,0
konferencja uzgodnieniowy,0
konfesja,0
konfesyjny,0
konfidencjonalnia,1
konfidencjonalność,0
konfidencjonalny,1
konfidencki,1
konfident,1
konfidentka,1
konfiguracja,0
konfigurowalny,1
konfirmacja,0
konfiskacja,0
konfiskata,0
konfitury,0
konflagrata,0
konflikt,1
konflikt zbrojny,0
konfliktogenn,1
konfliktotwórczy,1
konfliktowość,1
konfliktowy,1
konformista,1
konformistyczniąć,1
konformistyczny,1
konformizm,1
konfraternia,0
konfrontacja,1
konfrontacyjny,1
konfrontacyjnć,1
konfucjanista,0
kongenialnia,1
kongenialny,1
konger,0
konger białopłetwnąć,0
konger wschodni,0
kongerowaty,0
kongijski,0
konglomeracja,0
konglomerat,0
konglomeratowy,0
kongregacja,0
kongregacjonalista,0
kongres,0
kongresista,0
kongresman,0
kongresmen,0
kongresowicz,0
kongrowaty,0
koniakówka,0
koniarz,0
koniczynka,0
koniczynowy,0
koniec,1
koniec świat,1
koniecpolski,0
konieczność,1
konieczny,0
koniina,0
konik,0
konik brunatny,0
konik ciemny,0
konik ciepluszek,0
konik polny,0
konik pospolity,0
konik wąsacz,0
konik łąkowy,0
koniofagia,0
koniokrad,1
koniokradztwo,1
koniokształtny,0
koniowaty,1
koniuch,0
koniunkcja,0
koniunkturalista,1
koniunkturalizm,1
koniunkturalnie,1
koniunkturalność,1
koniunkturalny,1
koniuszczek,0
koniuszek,0
koniuszek palec,0
koniuszek serce,0
koniuszy,0
koniyć,0
koniński,0
konkatedra,0
konkatenacja,0
konkieta,1
konklawy,0
konkluzja,0
konkretni,1
konkretny,1
konkubina,0
konkurencja,1
konkurencja doskonały,0
konkurencja monopolistyczny,0
konkurencyjn,1
konkurencyjny,1
konkurent,0
konkurs,0
konkursowicz,0
konkwista,0
konkwistador,0
konnica,0
konny,0
konopiany,0
konopiasty,0
konopisko,0
konopny,0
konosament,0
konotacja,0
konował,1
konsekrator,0
konsekutywn,0
konsekwencja,1
konsekwentneiąć,1
konsekwentność,1
konsekwentny,1
konsenior,0
konsensualność,0
konsensualny,1
konsensusowy,1
konserwa,1
konserwa tyrolski,0
konserwacja,0
konserwarnia,0
konserwator,0
konserwator przyroda,0
konserwatorium,0
konserwatorium muzyczny,0
konserwatornia,0
konserwatysta,1
konserwatywn,1
konserwatywny,1
konserwiarnia,0
konserwowy,0
konsolacja,0
konsolacyjować,0
konsolidacja,0
konsolidacyjny,0
konsonans,0
konsonansowy,0
konsonantyczny,0
konsorcjum,0
konspiracja,1
konspiracyjninie,1
konspiracyjność,1
konspiracyjny,0
konspirant,1
konspirator,1
konspiratorski,0
konstelacja,0
konsternacja,1
konstrukcyjn,0
konstrukcyjny,0
konstruktywista,0
konstruktywn,1
konstruktywność,1
konstruktywny,1
konstruować,0
konstytuanta,0
konstytucja,0
konstytucjonalista,0
konstytucjonalny,0
konstytucyjnieć,0
konstytucyjny,0
konstytutywn,0
konstytutywność,0
konstytutywny,0
konsul,0
konsulat,0
konsulent,0
konsulostwo,0
konsulowy,0
konsulta,0
konsultacja,0
konsultacyjny,0
konsultant,0
konsultor,0
konsument,0
konsumeryzm,0
konsumpcja,0
konsumpcjonista,1
konsumpcyjnć,1
konsygnacja,0
konsygnatariusz,0
konsylium,0
konsystencja,0
konsystentny,0
konsystorz,0
kontakt,1
kontaktować,1
kontaktować się,1
kontaktowość,1
kontaktowy,1
kontekst,0
kontemplacyjność,1
kontemplacyjny,0
kontemplacyjnć,1
kontemplator,1
kontemplować,1
kontener,0
kontestacja,1
kontestator,1
kontestatorka,1
kontestatorski,1
kontinuum,0
konto,0
konto depozytowy,0
konto winny,0
kontować,0
kontra,0
kontrabanda,1
kontrabandzista,1
kontrabasowy,0
kontradmirał,0
kontradyktoryczny,0
kontradyktoryjny,0
kontrafaktura,0
kontrafałda,0
kontrahent,0
kontrakt,0
kontraktacja,0
kontraktowiec,0
kontraltowy,0
kontramarkarnia,0
kontrapunktowy,0
kontrast dynamiczny,0
kontrastować,1
kontrastowy,1
kontratak,0
kontratakować,1
kontratyp,0
kontrdemonstracja,0
kontrfaktyczny,0
kontrgambit,0
kontrgambit Albinativus,0
kontrgambit Falkbea,0
kontrgambit Gianutia,0
kontrgambit Lembergera,0
kontrgambit Lopeza,0
kontrgambit Philidor,0
kontrgambit Winawer,0
kontrgarda,0
kontrkandydat,0
kontrkultura,0
kontrkurs,0
kontrmanewr,0
kontrmanifestacja,0
kontrnatarcie,0
kontrofensywa,0
kontrola,0
kontrolnia,1
kontrolny,0
kontrolowalnia,1
kontrolowalny,1
kontrowersyjniy,1
kontrowersyjność,1
kontrowersyjny,1
kontrpartner,0
kontrplan,0
kontrpochód,0
kontrrewolucja,1
kontrrewolucjonista,1
kontruderzenie,0
kontrybucja,0
kontuar,0
kontur melodyczny,0
konturowy,0
konturówka,0
kontuszowy,0
kontuzjogenn,1
kontuzjogenny,1
kontyna,0
kontynent,0
kontynentalnia,0
kontynentalny,0
kontyngent,0
kontyngent celny,0
kontyngent taryfowy,0
kontyngentować,0
kontynuacyjny,0
kontynuant,0
kontysta,0
konularia,0
konurbacja,0
konusowaty,1
konwaliowy,0
konwekcyjny,0
konwektorowy,0
konwencja,0
konwencjonalista,0
konwencjonalistyczny,1
konwencjonalizm,1
konwencjonalizować,1
konwencjonalizować się,1
konwencjonalnia,1
konwencjonalny,1
konwent,0
konwentowicz,0
konwentualny,0
konwentykiel,1
konwers,0
konwersacyjnie,0
konwersacyjny,0
konwersatorium,0
konwersatoryjny,0
konwersja,0
konwersja dług,0
konwersować,0
konwertor,0
konwertorownia,0
konwertowalny,0
konwertyta,0
konwikt,0
konwiktowy,0
konwokacja,0
konwulsja,0
konwulsyjniy,1
konwulsyjny,1
konwój,0
koordynacyjny,0
koordynata,0
kopa,0
kopa skalny,0
kopacz,0
kopalnia,0
kopalnia bursztyn,0
kopalnia otworowy,0
kopalnia węgla brunatny,0
kopalnia węgla kamienny,0
kopalnia złoty,1
kopalny,0
kopalowy,0
kopanina,1
kopanisko,0
kopać się z koń,1
kopciuch,1
kopenhaski,0
koperkowy,0
koperta,1
kopertowy,0
kopertówa,1
kopertówka,1
kopia,0
kopiarnia,0
kopiasty,1
kopiaty,1
kopiał ołówkowy,0
kopidół,1
kopiec,0
kopiejczyna,0
kopiejka,0
kopieniactwo,0
kopista,0
kopić,1
kopniak,1
kopny,1
kopnąć,1
koproducent,0
koprofagia,0
koprofil,0
koprolalia,0
koprolit,0
koprowy,0
kops,1
kopsnąć,1
kopulacja,0
kopulasty,0
kopulować,0
kopuła,0
kopuła lawowy,0
kopuła lodowy,0
kopułka,0
kopułka wysmukły,0
kopułowaty,0
kopułowy,0
kopytkowaty,0
kopytnik,0
koral czerwony,0
koral korkowiec,0
koral madreporowy,0
koral szlachetny,0
koralczyk maurytyjski,0
korale kamienny,0
korale madreporowy,0
korale rafotwórczy,0
korale rafowy,0
koralikowy,0
koralić,0
koralnik,0
koralowce czteropromienny,0
koralowce kamienny,0
koralowce ośmiopromienny,0
koralowce sześciopromienny,0
koralowce wielopromienny,0
koralowiec,0
koralowiec ośmiopromienny,0
koralowiec sześciopromienny,0
koralowy,0
korba,1
korbikulowaty,0
korbnąć,1
korcik,0
korczyk,0
kordegarda,0
kordelier,0
kordialny,1
kordon,0
kordon sanitarny,0
kordonik,0
kordowy,0
kordybanowy,0
kordylofora,0
koregencja,0
koregent,0
korekta,0
korektor,0
korektornia,0
korektywn,1
korektywność,0
korelacja cząstkowy,0
korelacyjny,0
korelat,0
korelatywny,0
korespondencja,0
korespondencyjn,0
korespondencyjny,0
korespondent,0
korespondent wojenny,0
korespondent zagraniczny,0
korfball,0
korka,1
korkociąg,0
korkotwórczy,1
korkowiec,0
korkowy,1
korkówkowaty,0
kormofit,0
kormoran australijski,0
kormoranowaty,0
kormus,0
korn,1
korner,0
korniczek guzozębny,0
korniczek ostrozębny,0
korniczek płaskozębny,0
korniczek wielozębny,0
kornijski,0
kornik,0
kornik drukarczyk,0
kornik drukarz,0
kornik ostrozębny,0
kornik sześciozębny,0
kornik zrosłozębny,0
kornikowaty,0
korniszonowy,0
korność,1
kornutka,0
kornutka długoczułkowy,0
kornutka komonicowy,0
kornutka koniczynowy,0
kornutka lucernowy,0
kornutka wykować,0
kornwalijski,0
korny,1
korona,1
korona austro-węgierski,0
korona cierniowy,0
korona czechosłowacki,0
korona czeski,0
korona duński,0
korona estoński,0
