link,dodane-data,id,title,category-tree-item,user-profile-link,filters,description,pay_low,pay_high,pay_currency,pay_period,Lokalizacja,Wymiar pracy,Typ umowy,user-profile-link-hash
https://www.olx.pl/oferta/praca/fizjoterapeuta-do-rehabilitacji-domowej-m-pruszkow-CID4-IDSIZeg.html,2023-05-17, 808643944,Fizjoterapeuta do rehabilitacji domowej - m. Pruszków,Strona główna/Praca/Zdrowie/Rehabilitacja i masaż/Rehabilitacja i masaż - Mazowieckie/Rehabilitacja i masaż - Pruszków,http://epione.olx.pl,Doświadczenie nie jest wymagane/Elastyczny czas pracy/Rekrutacja online/Praca zdalna dozwolona,"Firma EPIONE Sp. z o.o. zatrudni osoby na stanowisko:Fizjoterapeuta do rehabilitacji w warunkach domowych - m. Pruszków Miejsce pracy do ustalenia: m. PruszkówPracownik będzie odpowiedzialny za:realizację cyklu terapeutycznego w domu pacjenta według wskazań Lekarza, Specjalisty;zapewnienie opieki fizjoterapeutycznej powierzonym pacjentom, kierując się ich dobrem, poszanowaniem podmiotowości i godności osobistej;prowadzenie dokumentacji wg obowiązujących przepisów. Wymagania:wykształcenie kierunkowe (lic/mgr fizjoterapii);prawo wykonywania zawodu;doświadczenie w pracy z pacjentem leżącym;mile widziane 3 letnie doświadczenie zawodowe na stanowisku fizjoterapeuty. Oferujemy:zatrudnienie na podstawie własnej działalności gospodarczej lub umowy zlecenia;elastyczne godziny pracy;pracę w stabilnej i nastawionej na rozwój firmie;dostęp do kart sportowychwizytówka premium portalu sprawdzonyfizjoterapeuta.pldopłaty paliwowewynagrodzenie od 7 500,00 do 14 000,00 zł Osoby zainteresowane prosimy o przesłanie CV  ",7500.0,14000.0,zł, mies. brutto,Pruszków,Dodatkowa / sezonowa,Samozatrudnienie,-3665067312936112281
https://www.olx.pl/oferta/praca/praca-jako-kurier-CID4-IDJ47wn.html,2023-05-14, 665917285,Praca jako kurier,"Strona główna/Praca/Dostawca, kurier miejski/Dostawca, kurier miejski - Wielkopolskie/Dostawca, kurier miejski - Kalisz",https://www.olx.pl/oferty/uzytkownik/234VW/,Doświadczenie nie jest wymagane,"W związku z ciągle wzrastającą ilością obsługiwanych klientów poszukuję pracowników w charakterze: KURIER.  Oferuję: • pracę w prężnie działającej firmie • stabilność zatrudnienia • samochód służbowy  • wysokie zarobki • wstępne szkolenie, strój służbowy, telefon• pracę w przyjaznej atmosferze  Wymagania: • dyspozycyjność • prawo jazdy kat. B • niekaralność   Zainteresowanych zapraszam do wysłania CV bądź kontaktu telefonicznego: chętnie, szczegółowo odpowiem na pytania każdego aplikującego.",4000.0,6500.0,zł, mies. brutto,Kalisz,Pełny etat,Umowa o pracę,-7791585554133134330
https://www.olx.pl/oferta/praca/praca-mechanik-maszyn-rolniczych-serwis-sprzetu-ogrodniczego-CID4-IDJKYUx.html,2023-05-20, 676132353,Praca-Mechanik maszyn rolniczych-Serwis Sprzętu ogrodniczego,"Strona główna/Praca/Mechanika i lakiernictwo/Mechanik, elektromechanik, wulkanizator/Mechanik, elektromechanik, wulkanizator - Łódzkie/Mechanik, elektromechanik, wulkanizator - Radomsko",https://www.olx.pl/oferty/uzytkownik/HrwOW/,Doświadczenie nie jest wymagane,Zatrudnię osobę do renowacji i remontów japońskich traktorków ogrodniczych oraz osprzętu do traktorków.Wymagana podstawowa znajomość mechaniki i zmysł techniczny.W zakres obowiązków wchodzić będzie :-wymiana filtrów i olejów-drobne naprawy mechaniczne-czyszczenie i wykonywanie zaprawek lakierniczych-ogólne prace związane z działalnością firmyWymagane prawo jazdy kategorii BPodana stawka za godzinę netto ( na rękę )Praca w Radomsku.,24.0,25.0,zł, godz. brutto,Radomsko,Pełny etat,Umowa o pracę,1881406709834202688
https://www.olx.pl/oferta/praca/od-5-tys-netto-ksiegowa-ksiegowy-praca-hybrydowa-warszawa-CID4-IDUDm9f.html,2023-05-19, 836854749,"od 5 tys. netto księgowa, księgowy praca hybrydowa Warszawa",Strona główna/Praca/Finanse / księgowość/Księgowość/Księgowość - Mazowieckie/Księgowość - Warszawa/Księgowość - Wola,https://www.olx.pl/oferty/uzytkownik/1DT9eJ/,Odpowiednie doświadczenie zawodowe/Rekrutacja online/Praca zdalna dozwolona,"Do firmy rozliczeniowej, poszukujemy pracownika z doświadczeniem w księgowości, nie musi być ono bardzo długie. Ważne, by osoba mogła samodzielnie pracować. UMIEJĘTNOŚCI:- koniecznie znajomość programu kadrowo-płacowego R2płatnik lub Symfonia- znajomości Płatnika ZUS- umiejętność naliczania płac ZAKRES:- samodzielne prowadzenie kadrowo- płacowe nad ok. 60 pracownikami w tym kontakt z klientem- wsparcie przy zakładaniu dokumentacji kadrowej innych pracowników ( drukowanie, skanowanie, wprowadzanie do systemu) CZAS PRACY: - praca może być wykonywana w sposób hybrydowy ( 3x w biurze przy ul. Siedmiogrodzkiej w Warszawie, pozostałe dni w domu). Dni w biurze do ustalenia z pracownikiem UMOWA O PRACĘ - pełny etat- praca od 9.00 do 17.00 Możliwość rozwoju zawodowego, stawka zależna od umiejętności od 5000 tys. netto (do uzgodnienia)",,,,,"Warszawa, Wola",Pełny etat,Umowa o pracę,5732318419162189270
https://www.olx.pl/oferta/praca/pomoc-kuchenna-przygotowanie-kanapek-CID4-IDUE18G.html,2023-05-20, 837012318,Pomoc Kuchenna Przygotowanie Kanapek,Strona główna/Praca/Gastronomia/Pomoc kuchenna / zmywak/Pomoc kuchenna / zmywak - Mazowieckie/Pomoc kuchenna / zmywak - Płock,https://www.olx.pl/oferty/uzytkownik/1JP7L/,Doświadczenie nie jest wymagane/Praca zmianowa,Oferujemy pracę na nocnej zmianie przy Przygotowywaniu KanapekOczekujemy: Estetyki przy składaniu kanapekTrzymania się ustalonych recepturOdpowiedniego tempa pracy oraz dobrej organizacji własnejDo obowiązków Osoby zatrudnionej na tym stanowisku należeć będzie  także składanie zamówień na towar do kanapek. Praca od niedzieli (od godz. 22) do czwartku (do 5 rano)Godziny pracy  22 -5 rano. Weekendy wolneOsoby zainteresowane prosimy o składanie aplikacji przez portal Olx.,3000.0,4000.0,zł, mies. brutto,Płock,Pełny etat,Umowa zlecenie,-2191750917337240221
https://www.olx.pl/oferta/praca/brand-master-sanok-lesko-ustrzyki-dolne-27-50-zl-brutto-h-CID4-IDMIlHJ.html,2023-05-18, 719833995,"Brand Master - Sanok, Lesko, Ustrzyki Dolne- 27 - 50 zł brutto/h","Strona główna/Praca/Hostessa, roznoszenie ulotek/Hostessa, host/Hostessa, host - Podkarpackie/Hostessa, host - Sanok",http://cursor.olx.pl,Doświadczenie nie jest wymagane/Praca w weekendy/Elastyczny czas pracy/Rekrutacja online,"Szukasz dobrze płatnej pracy? Świetnie trafiłeś/aś!Dołącz do naszego zespołu jako Brand Master i zdobądź doświadczenie w sprzedaży.Miejsce pracy: Sanok, Lesko, Ustrzyki Dolne - sklepy detaliczne, lokalne eventyZadania na stanowisku:sprzedaż produktów w wyznaczonych przez koordynatora projektu punktach na terenie miastabudowanie profesjonalnego wizerunku marki na rynkuaktywne pozyskiwanie nowych konsumentówprzekazywanie informacji marketingowych o prezentowanych produktach (podgrzewacze tytoniu, e-papierosy, saszetki nikotynowe)Poszukujemy osób, które:są dyspozycyjne minimum 15 akcji w miesiącu po 5h (w tym weekendy)nie boją się nowych wyzwań oraz doświadczeńsą uśmiechnięte, energiczne i łatwo nawiązują kontakty z innymi ludźmisą pełnoletnieMile widziane:doświadczenie w sprzedażyprawo jazdy kat. BOferujemy:wynagrodzenie - 27-50 zł brutto/hdodatkowe wynagrodzenie za pracę w soboty - 5 zł brutto/hatrakcyjne bonusy uzależnione od wyników sprzedażowychzatrudnienie w oparciu o umowę zlecenieelastyczne godziny pracy w ramach ustalonego harmonogramu tak abyś mógł/mogła znaleźć czas na swoje inne zajęcia i obowiązkiprofesjonalne szkolenie w zakresie prezentowanego produktu – wszystkiego Cię nauczymymożliwość skorzystania z karty MultiSportbardzo miłą atmosferę pracy oraz możliwości awansu w strukturach firmystałą opiekę i wsparcie koordynatora projektuCO ZROBIĆ, BY WZIĄĆ UDZIAŁ W REKRUTACJI?Niewiele – wypełnij nasz formularz rekrutacyjny, który umożliwi nam kontakt z Tobą :)",27.0,50.0,zł, godz. brutto,Sanok,Niepełny etat,Umowa zlecenie,-8457170339346477599
https://www.olx.pl/oferta/praca/manicurzystka-stylistka-paznokci-poszukiwana-CID4-IDUeAtQ.html,2023-05-19, 830951642,"Manicurzystka, stylistka paznokci poszukiwana:)","Strona główna/Praca/Fryzjerstwo, kosmetyka/Pozostałe we Fryzjerstwo, kosmetyka/Pozostałe we Fryzjerstwo, kosmetyka - Mazowieckie/Pozostałe we Fryzjerstwo, kosmetyka - Warszawa/Pozostałe we Fryzjerstwo, kosmetyka - Praga-Południe",https://www.olx.pl/oferty/uzytkownik/4fD8i/,Odpowiednie doświadczenie zawodowe/Praca zmianowa/Praca w weekendy/Elastyczny czas pracy,"Dołącz do naszego zespołu!
Możesz podejrzeć jak pracujemy: fb i Instagram: Wyczesane_marzenia
Jesteśmy salonem nowo otwartym który mieści się na Bemowie na ul.Lazurowej. Właściwe dopiero startujemy od końca maja.
Dostepna duża baza klientek, pracujemy na najwyższej jakości produktach!Aktualnie poszukujemy Stylistek paznokci. 
Jeżeli pracowałaś w salonie lub pracujesz dorabiając paznokciami w domu i potrafisz wykonać perfekcyjny manicure/pedicure hybrydowy, przedłużenie żelem; kochasz to co robisz, jesteś sumienna i lojalna; chcesz pracować w pełnym wymiarze lub na półetau bądź jedynie weekendowo, chcesz się rozwijać; znasz j.polski w stopniu komunikatywnym - Zapraszamy.
Oferujemy m.in.:
bardzo atrakcyjne wynagrodzenie - procent lub podstawę plus procent 
duża baza klientek
Praca na wysokiej klasy produktach 
elastyczny grafik - praca zmianowa dostosowana do Ciebie
szkolenia - ciagle się rozwijamy 
miłą atmosferę 
konkurencyjne wynagrodzenie 

Jestem otwarta na każda współpracę - czekam właśnie na Ciebie - napewno się dogadamy - tak abyś była w pełni zadowolona z wykonywanej pracy:)

Zainteresowała Cię nasza oferta? Napisz do nas wiadomość, opowiedz o sobie, swoim doświadczeniu i prześlij zdjęcia prac.Czekamy na Ciebie",4000.0,8000.0,zł, mies. brutto,"Warszawa, Praga-Południe",Pełny etat,Umowa zlecenie,-7438699170309692777
https://www.olx.pl/oferta/praca/praca-w-ochronie-dla-uczen-student-warszawa-CID4-IDQSQoy.html,2023-05-20, 781440594,Praca w ochronie dla uczeń/ student Warszawa,Strona główna/Praca/Ochrona/Ochrona - Mazowieckie/Ochrona - Warszawa/Ochrona - Mokotów,https://www.olx.pl/oferty/uzytkownik/hsACn/,Doświadczenie nie jest wymagane/Praca zmianowa/Praca w weekendy/Elastyczny czas pracy,"Ogólnopolska Firma Ochrony poszukuje współpracowników do swojego zespołu!Posiadasz status ucznia/ studenta ?Chcesz pracować w określonym przez siebie czasie?Lubisz pracę z ludźmi i brak monotonii?To właśnie Ciebie zapraszamy do współpracy!!!Oferujemy:dostosowanie grafiku służb do codziennych obowiązkówklarowną ścieżkę awansu i zwiększania wynagrodzeniamożliwość podnoszenia kwalifikacji - cykliczne spotkania szkoleniowemożliwość skorzystania z dodatkowych benefitów: ubezpieczeń grupowych, kart Multi- SportOczekiwania:niekaralnośćodpowiedzialnośćwysoka kultura osobistaZapraszamy do aplikowania przez portal lub telefonicznie 66*****11",,,,,"Warszawa, Mokotów",Pełny etat,Umowa zlecenie,4519513543647076501
https://www.olx.pl/oferta/praca/kierownik-zmiany-nocnej-mcdonalds-mop-budykierz-CID4-IDUpeTD.html,2023-05-18, 833490281,Kierownik Zmiany Nocnej - McDonald's MOP Budykierz,Strona główna/Praca/Gastronomia/Manager restauracji/Manager restauracji - Mazowieckie/Manager restauracji - Wyszków,https://www.olx.pl/oferty/uzytkownik/1xUi73/,Odpowiednie doświadczenie zawodowe/Praca zmianowa/Praca w weekendy/Elastyczny czas pracy/Kadra kierownicza,"PRACUJ Z NAMI! McDonald’s MOP Budykierz – poczuj smak rozwoju! Młodszy Menadżer Restauracji - KIEROWNIK ZMIANY NOCNEJ już od 24,50 zł brutto/godz . Chcesz pracować w miejscu uwielbianym przez ludzi? Dołącz do zgranej ekipy McDonald’s! Szukasz pracy, która da Ci możliwości rozwoju i awansu? Naucz się kierować zespołem i zostań menadżerem w jednej z najczęściej odwiedzanych restauracji na świecie! McDonald’s to miejsce dla Ciebie – aplikuj bez wahania. Dlaczego warto? Umowa o pracę Stawka 24,00 zł/h brutto Dodatki do wynagrodzenia: - 20% stawki za pracę w godzinach nocnych 23:00-7:00 Bonus finansowy za polecenie znajomego do pracy Elastyczny grafik i możliwość pracy w niepełnym wymiarze godzin Zniżki na nasze produkty do wszystkich restauracji w Polsce Atrakcyjna oferta rabatowa na posiłki w czasie pracy Prywatna opieka medyczna i ubezpieczenia na życie Możliwość nabycia kart sportowych np. Multisport dla Ciebie i Twoich bliskich Czego szukamy? chęci do pracy sumienności i zaangażowania otwartości i komunikatywności umiejętności pracy w zespole umiejętności podejmowania decyzji chęci rozwoju zawodowego dyspozycyjności  pozytywnego nastawienia do pracy i gości restauracji Co będziesz robić? Na początku przejdziesz przez wszystkie stanowiska i poznasz pracę na każdym z nich. Jako menadżer będziesz podejmować codzienne decyzje w dynamicznie zmieniającej się sytuacji, rozwiązywać ewentualne problemy i dbać o to, by wszystko szło sprawnie, a goście byli zadowoleni. Będziesz zarządzać pracą zespołu, dbać o rozwój pracowników i dobrą atmosferę.Będziesz odpowiedzialny za inwentaryzację produktów, przygotowanie restauracji na kolejny dzień pracy pod względem czystościowy Będziesz też przygotowywać posiłki i obsługiwać gości – ramię w ramię z całym zespołem.*podane stawki zawierają dodatek 20% za pracę w godzinach nocnych",29.0,31.5,zł, godz. brutto,Wyszków,Pełny etat,Umowa o pracę,-6882184848035795376
https://www.olx.pl/oferta/praca/praca-od-zaraz-stylistka-keratynowe-prostowanie-botox-nanoplastia-CID4-IDQoCCk.html,2023-05-18, 774237792,"PRACA OD ZARAZ - stylistka: keratynowe prostowanie, botox, nanoplastia","Strona główna/Praca/Fryzjerstwo, kosmetyka/Fryzjer, barber/Fryzjer, barber - Podkarpackie/Fryzjer, barber - Łańcut",https://www.olx.pl/oferty/uzytkownik/1nbQ0d/,Odpowiednie doświadczenie zawodowe/Praca zmianowa,"Szukamy stylistki do pracy w renomowanym salonie SPA DLA WŁOSÓW w Łańcucie.

Stylistka wykonywałaby tylko zabiegi pielęgnacyjne (keratynowe prostowanie, botox, Nanoplastia i inne). 

Doświadczenie z włosami jest kluczowe. (Najlepiej fryzjerka lub osoba po szkole fryzjerskiej) 

Szukamy TEJ JEDYNEJ stylistki; 

- która zapewni naszym klientom niepowtarzalną atmosferę 
- miała styczność z włosami lub jest po szkoleniach/szkole fryzjerskiej
- dba o porządek 
- jest osobą odpowiedzialną 
- jest osobą uczciwą oraz ambitną
- szuka stałej pracy 
- jest zaangażowana i kreatywna 
- social media (Instagram) nie jest jej obcy 
- posiada prawo jazdy kat. B

OFERUJEMY:

- atrakcyjne zarobki (tj: 3000-4000 na rękę) 
- stałą i stabilną prace 
- pełne przeszkolenie 
- miły i zgrany zespół 
- możliwość rozwoju 
- premie finansowe uzależnione od zaangażowania
- firmowe wyjazdy i nagrody 
- praca w renomowanej firmie dot. Pielęgnacji włosów 

Stylistka będzie wykonywała tylko zabiegi pielęgnacyjne na włosy bez strzyżenia oraz bez farbowania. 

Nasze media Instagram: keratynove 

Salon KERATYNOVE",4000.0,5000.0,zł, mies. brutto,Łańcut,Pełny etat,Umowa zlecenie,7009630435859496884
https://www.olx.pl/oferta/praca/nauczyciel-edukacji-przedszkolnej-i-wczesnoszkolnej-pedagog-specjalny-CID4-IDFGdvR.html,2023-05-12, 615891561,Nauczyciel edukacji przedszkolnej i wczesnoszkolnej/ Pedagog specjalny,Strona główna/Praca/Edukacja/Szkolnictwo/Szkolnictwo - Dolnośląskie/Szkolnictwo - Wrocław/Szkolnictwo - Krzyki,https://www.olx.pl/oferty/uzytkownik/HTyk2/,Doświadczenie nie jest wymagane,"Nowo powstała Integracyjna Szkoła Podstawowa ALTO z Oddziałami Przedszkolnymi przy ulicy Wietrznej 10 we Wrocławiu poszukuje do pracy nauczyciela edukacji przedszkolnej i wczesnoszkolnej/ pedagoga specjalnego.Praca w grupie przedszkolnej/ klasie szkolnej, na pełen etat, od maja.Wymagania:wykształcenie kierunkowe: pedagogika przedszkolna i wczesnoszkolna/ pedagogika specjalna, edukacja i rehabilitacja osób niepełnosprawnych, edukacja i rehabilitacja osób z niepełnosprawnością intelektualną,odpowiedzialność,zaangażowanie,chęć rozwoju.Oferujemy:pracę w miłej i przyjaznej atmosferze,komfortowe warunki pracy,stabilne zatrudnienie,umowę o pracę,atrakcyjne wynagrodzenie,możliwość rozwoju osobistego,system benefitów - karta Multisport.Osoby zainteresowane prosimy o przesyłanie CV na adres mailowy.W CV proszę zawrzeć klauzulę: ""Wyrażam zgodę na przetwarzanie moich danych osobowych w celu rekrutacji zgodnie z art. 6 ust. 1 lit. a Rozporządzenia Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (ogólne rozporządzenie o ochronie danych)"".",,,,,"Wrocław, Krzyki",Pełny etat,Umowa o pracę,228414774679550307
https://www.olx.pl/oferta/praca/staz-z-lwem-obszar-bankowosci-detalicznej-CID4-IDUuOxw.html,2023-05-17, 834818933,Staż z Lwem - Obszar Bankowości Detalicznej,"Strona główna/Praca/Finanse / księgowość/Finanse, bankowość, ubezpieczenia/Finanse, bankowość, ubezpieczenia - Śląskie/Finanse, bankowość, ubezpieczenia - Katowice/Finanse, bankowość, ubezpieczenia - Dąb",http://ingbankslaski.olx.pl,Odpowiednie doświadczenie zawodowe,"W ING Banku Śląskim liczą się ludzie. Naszym Klientom doradzamy uczciwie, mówiąc wprost, a pracowników traktujemy z uznaniem, dając możliwość rozwoju i przestrzeń do realizacji różnorodnych pasji. Dołącz do nas!
Podczas stażu:zostaniesz wprowadzony w świat obsługi klientów ING Banku Śląskiegobędziesz miał okazję poznać niepowtarzalną kulturę organizacyjną ING Banku Śląskiego i pracować w nowoczesnej firmie technologicznej pod okiem ekspertów w dziedzinie bankowościbędziesz miał okazję uczestniczyć w spotkaniach biznesowych z klientamizapoznasz się z tajnikami badania i diagnozowania potrzeb klienta, wykorzystując do tego różne narzędzia, których Cię nauczymy :)poznasz proces rozpatrywania reklamacji klientów bankurozwiniesz swoje umiejętności w zakresie budowania długotrwałej relacji biznesowej z naszymi klientami
Z drugiej strony, my liczymy na sumienność i odpowiedzialność w wykonywaniu powierzonych działań oraz oczekujemy:pozytywnego nastawienie do świata i ludziumiejętności zadawania trafnych pytań, słuchania oraz łatwości w formułowaniu myśliumiejętności szybkiego uczenia się i chęci rozwoju w obszarze sprzedaży produktów bankowychłatwości w budowaniu relacjiotwartości na pracę z klientamipraktycznej umiejętności pracy w zespoleznajomości języka angielskiego na poziomie średniozaawansowanym
 umowę zlecenie na okres od 2 do 9 miesięcydla najlepszych możliwość kontynuacji współpracypracę w nowoczesnej firmie technologicznejzderzenie teorii z praktyką przy pracy z naszymi ekspertamikonkurencyjne wynagrodzeniecertyfikat Stażu z Lwemcele rozwojowe i wsparcie mentoraelastyczny czas pracy",,,,,"Katowice, Dąb",Niepełny etat,Umowa zlecenie,24361238327064271
https://www.olx.pl/oferta/praca/pracownik-ca-produkcji-atrakcyjne-wynagrodzenie-mila-atmosfera-CID4-IDUhX8o.html,2023-05-17, 831753708,Pracownik/ca produkcji->atrakcyjne wynagrodzenie->miła atmosfera,Strona główna/Praca/Produkcja/Obsługa produkcji/Obsługa produkcji - Małopolskie/Obsługa produkcji - Niepołomice,http://randstad.olx.pl,Doświadczenie nie jest wymagane/Praca zmianowa/Praca w weekendy/Elastyczny czas pracy,"Atrakcyjne wynagrodzenie, miła atmosfera i możliwość długofalowej współpracy!Aplikuj już dziś i rozpocznij pracę tymczasową w Philip Morris - międzynarodowej firmie z branży tytoniowej w Krakowie-Nowej Hucie.Poznaj nas i naszą ofertę, odwiedzając stronę: https://www.randstad.pl/philip-morris/Nie czekaj zbyt długo, bo liczba miejsc jest ograniczona - wyślij sms o treści PRACA na numer podany w ogłoszeniu. Oddzwonimy do Ciebie i opowiemy Ci o szczegółach oferty! oferujemyatrakcyjne wynagrodzenie w wysokości 23,32 zł/h bruttoniedziele i święta płatne dodatkowe 100% (46,64 zł/h brutto)dodatek nocny w wysokości 4,50 zł/h bruttozatrudnienie na podstawie umowy o pracę tymczasową (odprowadzane składki ZUS)pracę tymczasową w systemie 3-zmianowym 4-brygadowym (przychodzisz do pracy przez 4 dni na 8 godzin, po zmianie porannej i popołudniowej masz 1 dzień wolnego, a po zmianie nocnej 2 dni)dofinansowanie do stołówki pracowniczej na terenie zakładuautomaty z darmowymi napojami na terenie firmy (kawa, herbata, woda)opiekę doświadczonego pracownika przez pierwsze dni pracybenefity Randstad (karta sportowa OK System, opieka medyczna Medicover, rabaty do kina i sklepów) w przystępnej ceniezadaniaprace manualne - prucie nieudanych papierosów, segregacja produktów tytoniowych i ich pakowaniepraca na maszynach lub pomoc w ich obsłudzedbanie o czystość maszyn produkcyjnych i ich otoczeniaoczekujemygotowości do pracy tymczasowej w systemie 3-zmianowym 4-brygadowymsprawności manualnej dokładności i skrupulatnościAgencja zatrudnienia – nr wpisu 47ta oferta pracy przeznaczona jest dla osób powyżej 18 roku życia",4000.0,4400.0,zł, mies. brutto,Niepołomice,Pełny etat,Umowa o pracę,-258672174950667771
